Video ID,News Channel,Comment ID,Comment,Published At,Likes,Sentiment
QjgOie-m5-I,ABC News,UgxZotiW5izG6zmssV94AaABAg,Go to bed Biden,2023-04-26T02:19:25Z,0,0.0
QjgOie-m5-I,ABC News,UgxCBFvRjvIYQioFYT54AaABAg,You got my vote President Joe and first lady vice president Harris,2023-04-26T02:19:23Z,1,0.0
QjgOie-m5-I,ABC News,Ugw70zizC96TkYYJPQV4AaABAg,"2:47 ""live at the White House?"" Give me a break",2023-04-26T02:19:20Z,0,0.0
QjgOie-m5-I,ABC News,UgzSGdnAbVUXWb0a5g14AaABAg,Their going to wheel him out on a hand dolly with a red wagon following him with his life support system along with his teleprompter...,2023-04-26T02:19:16Z,0,0.7096
QjgOie-m5-I,ABC News,UgzVSrGBMScEfAWUTvF4AaABAg,His job was what sorry but he ruined everything i will vote for someone else biden sucks,2023-04-26T02:19:10Z,0,-0.8201
QjgOie-m5-I,ABC News,Ugyz5lxboJHqorCZa1l4AaABAg,Biden killed more people in America then china,2023-04-26T02:19:09Z,0,-0.6705
QjgOie-m5-I,ABC News,UgyDlSOzvTeumABLN1Z4AaABAg,This is public diarrhea oozing all over America!!Hes a pile of vomit!,2023-04-26T02:19:03Z,0,0.0
QjgOie-m5-I,ABC News,UgyULSMy1cKYKWHcmsB4AaABAg,"You can see and hear from the union people about the fact that the job is not finished,  they cry out!!"", let's Go Trump supporters,  in the background; sattle up 👆 and then we will stand up and prevail against the Leftists evil,  WAKE UP AMERICA 🇺🇸 DECISION MAKERS 2O24,  he's just failed and he is washed up 👆,  so what's new; he's been found pumped up on drug's, so what's new,  how u like that,",2023-04-26T02:19:00Z,0,-0.3248
QjgOie-m5-I,ABC News,UgxRfxfHynURCd0GJrN4AaABAg,Brandon you and you family need to throw in the towel y’all are done lmao! A bunch of soon to be convicted criminals lol u can only run so long Joe and ur crackhead son,2023-04-26T02:18:59Z,0,0.5093
QjgOie-m5-I,ABC News,Ugz2LShYKjv5BLZoGjR4AaABAg,Lol they will just steal it again,2023-04-26T02:18:59Z,1,-0.1027
QjgOie-m5-I,ABC News,UgyLivkE_RBLicQWPDJ4AaABAg,Why isn’t Ray Epps in prison?,2023-04-26T02:18:56Z,1,-0.5106
QjgOie-m5-I,ABC News,UgzuSmevAsLB1HkGq4V4AaABAg,He doesn't need 4 more years to destroy us.,2023-04-26T02:18:50Z,0,-0.5809
QjgOie-m5-I,ABC News,UgwaPibsFHgz_FIfBnp4AaABAg,This great nation can not afford to put a weak person like Biden in charge as our commander in chief.  We needs a healthy strong mind and work to protect America.,2023-04-26T02:18:49Z,0,0.9062
QjgOie-m5-I,ABC News,UgzPXTxb7nUAEnkb4M14AaABAg,No please,2023-04-26T02:18:48Z,0,0.0258
QjgOie-m5-I,ABC News,UgxVzCrX3VNxnN1WgT54AaABAg,Haram,2023-04-26T02:18:45Z,0,0.0
QjgOie-m5-I,ABC News,UgxoaxTO7t56iKEZoWt4AaABAg,I guess he needs to finish the job on destroying America!!!,2023-04-26T02:18:44Z,0,-0.6679
QjgOie-m5-I,ABC News,UgykyfAiY0MDaPrtd3N4AaABAg,FJB,2023-04-26T02:18:40Z,0,0.0
QjgOie-m5-I,ABC News,UgzC2Eeqa13kW4N2hst4AaABAg,"Biden is right. There’s a battle for this nation. If Biden is re-elected, this country is surely lost to the point of Stockholm syndrome",2023-04-26T02:18:36Z,0,-0.25
QjgOie-m5-I,ABC News,Ugzgz4mLyk2MVWCjRtV4AaABAg,Biden worst pres ever right next to nigga obummer. Who was also the worst ever.,2023-04-26T02:18:36Z,0,-0.8481
QjgOie-m5-I,ABC News,Ugy9zs1wAGJDXPliiFx4AaABAg,So what do you think ? Resident Two Scoops gets 400 or 500 million “votes” this time ? Absolutely nothing  has been done about 2020 so expect the same fake result.,2023-04-26T02:18:33Z,0,-0.5362
QjgOie-m5-I,ABC News,UgyNxiZ8aPI3Nl3Sp994AaABAg,What a narcissist that he thinks he has no mental decline,2023-04-26T02:18:19Z,0,-0.296
QjgOie-m5-I,ABC News,Ugy9eBybUP79B93aiqJ4AaABAg,Nobody vote for Joe Budden we all know that he cannot get the job done let's put Donald Trump back in the White House that way we can see what this man can really do in our time of need,2023-04-26T02:18:12Z,1,0.0
QjgOie-m5-I,ABC News,UgwCxoL1G3u3tzCqSBB4AaABAg,😢,2023-04-26T02:18:09Z,0,0.0
QjgOie-m5-I,ABC News,Ugz4qPXUAwmd2JPugFF4AaABAg,Don't make me laugh!,2023-04-26T02:18:03Z,0,-0.4966
QjgOie-m5-I,ABC News,UgyidCrvepZCP1XcLiZ4AaABAg,Potato In Chief,2023-04-26T02:18:03Z,0,0.0
QjgOie-m5-I,ABC News,UgwXPLM9IIQZKoSUhed4AaABAg,“C’mon man!……..TAPIOCA!”,2023-04-26T02:17:59Z,1,0.0
QjgOie-m5-I,ABC News,UgxTDKrebPA3lWVdCWJ4AaABAg,"In all seriousness, there needs to be an age limit for Presidency just like the age requirement. Should be like 70. That’s the cutoff. No debate.",2023-04-26T02:17:58Z,4,0.3818
QjgOie-m5-I,ABC News,UgwyV2LErs3msGkNM1R4AaABAg,Impeach the evil corrupted 46!! He is destroying our country! He works for Satan!,2023-04-26T02:17:55Z,0,-0.8798
QjgOie-m5-I,ABC News,UgylfHsXVY07Mk9g5tF4AaABAg,Biden has accomplished 0. He can’t even walk on his own. How does he plan to run for anything? Landslide victory for the republicans. Get your bets in,2023-04-26T02:17:51Z,0,0.4404
QjgOie-m5-I,ABC News,UgyJky4wpTwxh8QDeSt4AaABAg,"Finish. Job???First u have to know,u have a job!!!😄Remember ones left in Afghanistan,not to mention 80b in gear!!!!!!!!!!!",2023-04-26T02:17:43Z,0,0.0
QjgOie-m5-I,ABC News,UgzWARdaeEb4l_qtJX14AaABAg,Tucker and Dylan as VP...Y not....go DC.,2023-04-26T02:17:40Z,0,0.0
QjgOie-m5-I,ABC News,Ugx_UQVPheRo0qh_hHd4AaABAg,Finish the job? Is America not screwed enough yet? Go sniff Hunter’s parmesan.,2023-04-26T02:17:38Z,0,0.4567
QjgOie-m5-I,ABC News,Ugy3ajFkuahetsYrRK54AaABAg,Doesn't want to give up the taxpayer funded assisted living facility called the white house,2023-04-26T02:17:38Z,0,-0.0572
QjgOie-m5-I,ABC News,Ugx9IG1G1lsvboDWU-t4AaABAg,This anchor doesn't know what to do with his hands,2023-04-26T02:17:36Z,0,0.0
QjgOie-m5-I,ABC News,Ugx1YAFxEyaGzPH-bzJ4AaABAg,From the comments looks like ABC (fake news) has been running interference for the wrong guy.  Hopefully he'll be impeached before the election for all the biden family corruption.,2023-04-26T02:17:36Z,0,0.2732
QjgOie-m5-I,ABC News,UgxS7vXqTnRIV-rpk614AaABAg,🤮🤮🤮🤮🤮,2023-04-26T02:17:34Z,0,0.0
QjgOie-m5-I,ABC News,Ugw4r9aTGWhweTmgnhN4AaABAg,"great, we get to pick between these 2 clowns again. one side cuts spending from social programs but not corporations and one that increases spending where it will be for our benefit but most of it eventually goes to corporations.",2023-04-26T02:17:34Z,0,0.714
QjgOie-m5-I,ABC News,UgwWs9mGIt1DVRwC63p4AaABAg,At Bidens best he looks weaker than Franklin Rosevelt at his worst.,2023-04-26T02:17:33Z,0,-0.4215
QjgOie-m5-I,ABC News,Ugy2vqblHSqjbPYbVMJ4AaABAg,Hahahahaha,2023-04-26T02:17:33Z,0,0.0
QjgOie-m5-I,ABC News,UgzVOweL7CBJkozm3rl4AaABAg,"He already won, the votes are ready for him",2023-04-26T02:17:32Z,0,0.7351
QjgOie-m5-I,ABC News,UgxoL8jNBaDrx77ldXp4AaABAg,"who cares about pedo hitler? voting does NOT legitimize a parasitic ruling class with mythical ""authority"" no one has the moral right to rule over anyone else",2023-04-26T02:17:32Z,0,0.2023
QjgOie-m5-I,ABC News,UgwfxKTJQUdCPrt-_Xl4AaABAg,Please no,2023-04-26T02:17:29Z,0,0.0258
QjgOie-m5-I,ABC News,Ugzk5Aqr8fLtHfk2IS94AaABAg,Nothing to see here folks,2023-04-26T02:17:29Z,0,0.0
QjgOie-m5-I,ABC News,UgybTKY4LJcxBZQ_vWd4AaABAg,This man is an embarrassment to the country.  How could anyone possibly vote for him?,2023-04-26T02:17:19Z,0,-0.4404
QjgOie-m5-I,ABC News,UgyLjad6oLZttnPhsRV4AaABAg,HELL NO,2023-04-26T02:17:17Z,1,-0.7783
QjgOie-m5-I,ABC News,UgwKNibCA63p0Rg0u8d4AaABAg,Who the he'll are the 395 thumbs up?,2023-04-26T02:17:17Z,0,0.0
QjgOie-m5-I,ABC News,UgxHBwOvStTe9uSi8YJ4AaABAg,Finish destroying our economy and country. Eager to put all whites in jail and take our properties and give them to POC. DEMOCRACY???? NO.,2023-04-26T02:17:09Z,0,-0.7178
QjgOie-m5-I,ABC News,UgwRMEZT709EIAeghfB4AaABAg,🤣,2023-04-26T02:17:09Z,0,0.0
QjgOie-m5-I,ABC News,UgxihOxX8fAeeoDJL9J4AaABAg,"#BidenWorstPotusEver  
#BidenWeakestPotusEVER
#PuppetBiden 

@POTUS  @JoeBiden  

@FLOTUS @DrBiden ... SHAME ON YOU FOR PUTTING YOUR HUSBAND THROUGH ALL THIS   #ElderAbuse",2023-04-26T02:17:06Z,0,-0.5904
QjgOie-m5-I,ABC News,UgxpkUitMJkMEA5HHnh4AaABAg,We do not vote for tyrants.,2023-04-26T02:17:01Z,0,0.0
QjgOie-m5-I,ABC News,UgxH8LJHnJwcIzeoVAp4AaABAg,😂,2023-04-26T02:16:59Z,0,0.0
QjgOie-m5-I,ABC News,UgzAqJyaJXuZsGpFHV54AaABAg,Haha 😂 good luck,2023-04-26T02:16:58Z,0,0.836
QjgOie-m5-I,ABC News,UgzTqXM26YK-pl7IMip4AaABAg,"He announces he’s going to steal another election ,,,,, great….",2023-04-26T02:16:53Z,0,-0.4939
QjgOie-m5-I,ABC News,Ugxc_owIggHu-1VUzAp4AaABAg,😵‍💫 yeah I don’t know … another 4 years of gaslighting and deception ?,2023-04-26T02:16:52Z,0,-0.1779
QjgOie-m5-I,ABC News,UgxF6wYiEO_LvqPt7-d4AaABAg,No,2023-04-26T02:16:50Z,0,-0.296
QjgOie-m5-I,ABC News,Ugz9dlOs7P3Wz6AEHfV4AaABAg,He’s an idiot…,2023-04-26T02:16:49Z,0,0.0
QjgOie-m5-I,ABC News,Ugxw8X4vK3Z7jkbYt0t4AaABAg,Biden/Mulvaney 2024!,2023-04-26T02:16:48Z,1,0.0
QjgOie-m5-I,ABC News,UgxXkAmqIz44qbYxr894AaABAg,Are the Dems trying lose.,2023-04-26T02:16:45Z,0,-0.4019
QjgOie-m5-I,ABC News,UgztI9weDD91tK_C8Bt4AaABAg,"Typical USA: freedom, democracy, freedom, democracy blah blah blah",2023-04-26T02:16:44Z,0,0.802
QjgOie-m5-I,ABC News,UgytwEas0H5l_Yu6r_J4AaABAg,But he sucks at it…,2023-04-26T02:16:44Z,0,-0.3612
QjgOie-m5-I,ABC News,Ugz0AThDixutJpk3ANB4AaABAg,Booooooooo but I will have to vote for him if the other side keeps pumping out idiots.,2023-04-26T02:16:42Z,0,0.0
QjgOie-m5-I,ABC News,UgwwF9y6YUV2H55c9el4AaABAg,What blows my mind is that there's really gonna be people out there that vote for this guy again. We are the laughing stock of the entire world because of this clown show.,2023-04-26T02:16:35Z,3,0.4939
QjgOie-m5-I,ABC News,Ugx7YtHjPChsENluPkl4AaABAg,Noooo no more please God no more Biden,2023-04-26T02:16:35Z,0,0.1459
QjgOie-m5-I,ABC News,UgxyNkFNqUpSRa7MLmR4AaABAg,thats actually crazy people are screaming 4 more years,2023-04-26T02:16:34Z,8,-0.6124
QjgOie-m5-I,ABC News,UgyIgO2eQiJ5J481J7N4AaABAg,Nooooo thank you!,2023-04-26T02:16:34Z,0,0.4199
QjgOie-m5-I,ABC News,Ugzeu7H5eWuSOxc3dG94AaABAg,JOE BIDEN SUCKS,2023-04-26T02:16:33Z,0,-0.3612
QjgOie-m5-I,ABC News,UgxzrdU874p0pypOqh94AaABAg,Punchable face,2023-04-26T02:16:30Z,0,0.0
QjgOie-m5-I,ABC News,UgxNEwrAZ5WY-BR2Tv54AaABAg,DNA TEST along with COGNITIVE TEST.,2023-04-26T02:16:27Z,0,0.0
QjgOie-m5-I,ABC News,UgzsCjAVmdMQeO5swU94AaABAg,Finish the job? Destroying this country,2023-04-26T02:16:23Z,0,-0.5574
QjgOie-m5-I,ABC News,UgxeYOQy7CkuhKj2F5x4AaABAg,y’all voted for this man 😂 now y’all wanna cry about it,2023-04-26T02:16:22Z,0,-0.4767
QjgOie-m5-I,ABC News,Ugy7Vy9UDaO49XQ-cSR4AaABAg,"Biden supporters, please comment why you still think he should continue to run AND WHY. Let’s make this a factual conversation not emotions. Comment below.",2023-04-26T02:16:19Z,0,0.6369
QjgOie-m5-I,ABC News,UgzlMT1KtPGs9EQBLKF4AaABAg,Need to sit his old white ahh down.,2023-04-26T02:16:17Z,0,0.0
QjgOie-m5-I,ABC News,UgzExyJiWq7hu_vTG8V4AaABAg,Lol he’s finishing the job alright… what a joke,2023-04-26T02:16:14Z,0,0.6124
QjgOie-m5-I,ABC News,UgwDQ6k0bSgRK4oi4wd4AaABAg,Finish the job of destroying American lives I remember when the U.S. was well respected had family values it didn't take 3 jobs to pay a single bill need I say more. The average American is forced to retire at a certain age as well as give up driving the same should go for this corrupt man in office.,2023-04-26T02:16:00Z,0,0.4767
QjgOie-m5-I,ABC News,UgxI6eDapBh5r5bKYut4AaABAg,Does he even know that ?,2023-04-26T02:15:59Z,0,0.0
QjgOie-m5-I,ABC News,UgwjCtrYx3qeeki67i94AaABAg,"""Finish the job"" of destroying America",2023-04-26T02:15:50Z,0,-0.5574
QjgOie-m5-I,ABC News,UgxqHYzjLKuUpEsY3Wt4AaABAg,He can't ride a bike much less run,2023-04-26T02:15:47Z,0,0.0
QjgOie-m5-I,ABC News,UgyeM4DPbb3IzOfhUot4AaABAg,"If he wins we will then know that our vote does not count and the corrupt will put whomever they want as president,,actually our vote hasn't counted in many years",2023-04-26T02:15:44Z,1,0.6124
QjgOie-m5-I,ABC News,UgzFeRULvkLo-6tcf-h4AaABAg,"Im getting tired of seeing those ""i did that"" sitckers on fuel pumps. please dont vote for biden",2023-04-26T02:15:40Z,0,-0.1531
QjgOie-m5-I,ABC News,UgxCytQB3ypxcJc_Q454AaABAg,He would do better ordering icecream 🍦 🤣,2023-04-26T02:15:39Z,12,0.4404
QjgOie-m5-I,ABC News,UgynIeSPWVF9aT3ZcXR4AaABAg,BIDEN FOR US PRESIDENT 2024,2023-04-26T02:15:39Z,0,0.0
QjgOie-m5-I,ABC News,UgxCG6Dn79bF2Stelg94AaABAg,"Why ? We don’t need Trump or Biden 

ROBERT F KENNEDY JR IS THE WAY 2024",2023-04-26T02:15:37Z,0,0.0
QjgOie-m5-I,ABC News,Ugz0jpxI7aGHWNBirit4AaABAg,He’s delusional 😅,2023-04-26T02:15:36Z,1,0.0
QjgOie-m5-I,ABC News,Ugxo2l2Dh0ScxXn2uoh4AaABAg,If he runs he'll fall on his face.,2023-04-26T02:15:33Z,2,0.0
QjgOie-m5-I,ABC News,UgzwXI9BpS9TjpBPm2x4AaABAg,"Hope Americans think carefully this time around voting for him again.United States has become such a weak nation under him, with now China , Russia, Saudi Arabia and others have been meeting to remove US dollar as the global trading currency 😳.what is going to happen",2023-04-26T02:15:29Z,1,0.128
QjgOie-m5-I,ABC News,Ugxl6xp1lmCrKviQ43J4AaABAg,Please god whyyyyyyy????,2023-04-26T02:15:25Z,0,0.6553
QjgOie-m5-I,ABC News,UgxnFEr8nxLDhTlHKj94AaABAg,"I will raw dog your dog, Joe.  Then I will have sex with DeSanctimonious's wife.",2023-04-26T02:15:22Z,0,0.0
QjgOie-m5-I,ABC News,UgxQaP7sJFYW6ry2xKR4AaABAg,"Dude, no. Give us some fresh meat. AOC! AOC!",2023-04-26T02:15:21Z,0,0.1739
QjgOie-m5-I,ABC News,Ugwsgm0rWQKe4tnEtwh4AaABAg,😂😂😂😂😂😂😂😅😅😅😅😅😅😂😅😂😅😂😅😂😅😂,2023-04-26T02:15:17Z,0,0.0
QjgOie-m5-I,ABC News,Ugyt7jhJ5xjDOQ0Zw8N4AaABAg,🤡,2023-04-26T02:15:14Z,0,0.0
QjgOie-m5-I,ABC News,UgzV8r5r_pEpgHz_4uV4AaABAg,This Guy Should’ve Been Impeached But The As Soon As Voting Begins Y’all Will Punch Him In Again 😂😂,2023-04-26T02:15:12Z,0,0.0
QjgOie-m5-I,ABC News,Ugz5jeXoJFkGyDghONN4AaABAg,Ratio'd,2023-04-26T02:15:11Z,0,0.0
QjgOie-m5-I,ABC News,Ugwkw_Y_DYfo1H2B3gZ4AaABAg,Get out the Depends!   Go home basement Biden!,2023-04-26T02:15:10Z,1,0.0
QjgOie-m5-I,ABC News,UgwPiahcQm9FNBP5DUx4AaABAg,I ha yea a.b.c,2023-04-26T02:15:07Z,0,0.34
QjgOie-m5-I,ABC News,UgzsWOYGQv3NR9KD2PR4AaABAg,He will be so excited when he finds out.,2023-04-26T02:15:05Z,4,0.4795
QjgOie-m5-I,ABC News,Ugzo4WIMarTcwlMRssJ4AaABAg,This man doesn't know where he stands what a disgrace,2023-04-26T02:15:02Z,0,-0.4939
QjgOie-m5-I,ABC News,UgyDI4PgIcpq-Ar-Kdx4AaABAg,😂😂😂😂😂😂😂😂,2023-04-26T02:15:00Z,0,0.0
QjgOie-m5-I,ABC News,UgwEfj8md0GgOtuxkKF4AaABAg,Biden if you win us rednecks are gonna come together to get? You. The f*** out no quarter will be given,2023-04-26T02:14:59Z,0,0.3818
QjgOie-m5-I,ABC News,UgyEiKDffwjYmHcVDox4AaABAg,lol,2023-04-26T02:14:55Z,0,0.4215
QjgOie-m5-I,ABC News,UgyWveht-ld0ocETk5h4AaABAg,"No covid to facilitate Joe campaigning from his basement again so he is going to campaign via pre-recorded videos.  He couldn't even make this announcement in person. Many no longer buy the ""gaffe"" excuses and see his issues for waht they really are - cognitive impairment.  Where are all those who scremed for Trump to take a cognitive test yet hypocritically ignore the obvious with Joe?",2023-04-26T02:14:54Z,0,-0.7096
QjgOie-m5-I,ABC News,Ugz7lf9hOn3-zK7-PSl4AaABAg,🤮🤮🤮,2023-04-26T02:14:53Z,0,0.0
QjgOie-m5-I,ABC News,Ugx6u23n-aLvQcFIOvB4AaABAg,#TRUMP2024,2023-04-26T02:14:53Z,0,0.0
QjgOie-m5-I,ABC News,UgzujBdAX8A3kgT3B7Z4AaABAg,What a joke the democratic party has become,2023-04-26T02:14:51Z,0,0.5994
QjgOie-m5-I,ABC News,UgwUgERZiDWoI7ZijxF4AaABAg,Surprised he could finish a sentence.,2023-04-26T02:14:49Z,2,0.296
QjgOie-m5-I,ABC News,Ugz0nWlOEXUfI5hzZAJ4AaABAg,"I promise he will not for our democracy. ""Finish the job."" What job is that exactly?",2023-04-26T02:14:45Z,0,0.3182
QjgOie-m5-I,ABC News,UgylJVQyJGO--RXmlW94AaABAg,#TRUMP2024,2023-04-26T02:14:45Z,0,0.0
QjgOie-m5-I,ABC News,UgyNE7ye2UZqduHcW5V4AaABAg,Biden has killed more blacks then ever in history BLM,2023-04-26T02:14:38Z,0,-0.6705
QjgOie-m5-I,ABC News,Ugzrm1EBs3EGfkPKsmt4AaABAg,#TRUMP2024,2023-04-26T02:14:37Z,0,0.0
QjgOie-m5-I,ABC News,UgyE_vrPL8_StHSO6kd4AaABAg,"I bet he gets 85 million votes this time!  He’s destroying America and people want him to be president again?  You didn’t destroy enough in the 4 years you were a joke of a president, now you want another 4 years to finish the job!?!?   There ARE people stupid enough to vote for him.  Jeez!  God help us all!!!",2023-04-26T02:14:34Z,0,-0.7655
QjgOie-m5-I,ABC News,Ugze6z6QZAdFXZnCBVR4AaABAg,Finish my job all he has done to destroy this country,2023-04-26T02:14:25Z,0,-0.5423
QjgOie-m5-I,ABC News,UgxcKez-6xWekff7P2x4AaABAg,Trump 2024,2023-04-26T02:14:25Z,0,0.0
QjgOie-m5-I,ABC News,UgwCLrFH5MtVY-0hQ8B4AaABAg,#TRUMP2024,2023-04-26T02:14:22Z,0,0.0
QjgOie-m5-I,ABC News,Ugy7UtHjV1HLf4GdWX14AaABAg,Hopefully he won't make it that long!!!!! And I mean that in the fking worst possible way!!!!,2023-04-26T02:14:22Z,0,-0.5526
QjgOie-m5-I,ABC News,Ugzq6akultA2q-_nhFd4AaABAg,LoL,2023-04-26T02:14:22Z,0,0.4215
QjgOie-m5-I,ABC News,Ugxf4xr5_NNmZw-nuDN4AaABAg,"70% of the country doesn't want this guy to run, but his ego, and his incompetent and evil minded handlers say otherwise. Soros is sitting in his mansion giggling with glee!",2023-04-26T02:14:17Z,0,-0.3824
QjgOie-m5-I,ABC News,UgyFb5fE7fEQI9SkhoZ4AaABAg,Wish we were free of Biden and the liberal stooges,2023-04-26T02:14:16Z,0,0.7184
QjgOie-m5-I,ABC News,UgzJ7OMpifYa7ybBVKt4AaABAg,Yeah he's not thru slamming us with inflation! He just wants to finish what he started!,2023-04-26T02:14:13Z,2,0.4184
QjgOie-m5-I,ABC News,Ugznt1sEDND5Em6Ngyx4AaABAg,"Ass clown can’t run,can’t talk, can’t walk and yet somehow manages to get votes, that’s a real head scratcher",2023-04-26T02:14:13Z,0,-0.5423
QjgOie-m5-I,ABC News,UgweW-IO5IW9yKLw8NV4AaABAg,“TRUINTRANATURALDEPREZZURE”,2023-04-26T02:14:07Z,0,0.0
QjgOie-m5-I,ABC News,Ugwvbc_RtfBoDlmN4Ix4AaABAg,Never voted before but def voting this time not like it will matter tho smh,2023-04-26T02:13:56Z,0,-0.6668
QjgOie-m5-I,ABC News,Ugy1Z1MxzdyHT2CKWnZ4AaABAg,Please Biden is destroying the soul of America I'll vote 100% for Donald Trump. Biden has not been fighting for our freedom he if trying to sell the USA,2023-04-26T02:13:55Z,0,0.6136
QjgOie-m5-I,ABC News,Ugx1-QIMIOKQN-f0gRt4AaABAg,As a Trump supporter this is GREAT NEWS!,2023-04-26T02:13:53Z,39,0.8034
QjgOie-m5-I,ABC News,UgzDRAilkLLh4qLo5Ox4AaABAg,Less freedom with Biden. He is already taking control of our money with the fednow. America has been mocked by Russia and China because of our weak leader Biden. Our allies have turned away for America because of Biden. Family of criminals all on chinas payroll,2023-04-26T02:13:52Z,0,-0.6115
QjgOie-m5-I,ABC News,Ugx-ZMD4ef1BdSAX2IJ4AaABAg,Lmfao it’s gonna be bidens body double at the debate,2023-04-26T02:13:52Z,2,0.5423
QjgOie-m5-I,ABC News,UgyYUJzUcETaW-R3Hsd4AaABAg,We the people of America will have to make sure that Joe Biden doesn't get control again. Finish the job my butt!,2023-04-26T02:13:52Z,0,0.3802
QjgOie-m5-I,ABC News,UgxCmc4PFGyO9lddIRh4AaABAg,Here’s the big question will they steal the election again? Hey they got away with it before 🤷‍♀️ I seriously doubt our votes matter any longer…,2023-04-26T02:13:48Z,1,-0.743
QjgOie-m5-I,ABC News,Ugy_oT_nkzISHRecdJJ4AaABAg,Who are the intelligent people who voted for him? The ones scared of tweets that want men in women’s sports? Bc those are definitely the most important things to impact Americans…,2023-04-26T02:13:47Z,0,0.676
QjgOie-m5-I,ABC News,UgyfIKa2h1RQNZ3WkZB4AaABAg,"The shamelessness this prick has to run for office again. 😂

Trump 2024 MAGA!",2023-04-26T02:13:47Z,0,-0.6643
QjgOie-m5-I,ABC News,Ugyza1DbtbOSohGNnEp4AaABAg,“Time to finish the job.” 👀 Yeah that’s not creepy at all Pedo Joe…,2023-04-26T02:13:41Z,0,0.296
QjgOie-m5-I,ABC News,UgxXMSlQ2nV1X7VFp9t4AaABAg,"If we have to deal with this clown for another 4 years, this country is screwed. Big time.",2023-04-26T02:13:41Z,0,-0.4939
QjgOie-m5-I,ABC News,UgzhDFDG6S7g0lny9-N4AaABAg,"I hate bi. De.n
0:25",2023-04-26T02:13:39Z,0,-0.5719
QjgOie-m5-I,ABC News,UgyepP1Efogpxy3aNwR4AaABAg,"Amazing! Jobs are raising by the thousands every week thanks to Biden's Infrastructure deal, and millions have been created already, hundred of thousand of jobs in manufacturing, bringing them home from china and india, $200 billions invested in chips manufacturing here in the USA.

Biden is protecting Social Security and Medicaid while Republicans want to cut them? Haven't you heard about Democrats plan for mandatory paid sick days? 

Democrats work for the 99% of the USA'S workers and poor while the Republicans only work to cut the taxes of the 1% billionaires!",2023-04-26T02:13:34Z,1,0.4667
QjgOie-m5-I,ABC News,UgwKPYngw8eISDzNA9F4AaABAg,What's the job or you gonna rob this time if you are why should get rid of this bum No all you've done during your first term is Rob to people cost us more money destroyed our economy killed ready in for a East you're a joke you're not a president,2023-04-26T02:13:32Z,0,-0.9284
QjgOie-m5-I,ABC News,UgwP8ydn2Ji685TbLhV4AaABAg,The worst puppet ever to be president of this country when he said is time to finish the job it means hes not done putting us down wow,2023-04-26T02:13:32Z,0,-0.0772
QjgOie-m5-I,ABC News,UgxMFbfd607mQD3Lzml4AaABAg,ABC sucks 🎉,2023-04-26T02:13:30Z,0,-0.3612
QjgOie-m5-I,ABC News,UgzPTFR_SnJFW6Eg7LV4AaABAg,Like 4 years of destruction wasn’t enough.,2023-04-26T02:13:28Z,0,-0.296
QjgOie-m5-I,ABC News,UgxMDxzAsEPyVl_v8fl4AaABAg,We’ll be speaking Chinese if he gets re-elected 😂,2023-04-26T02:13:22Z,0,0.0
QjgOie-m5-I,ABC News,UgwMsSRtDQLgOVJCpop4AaABAg,Worst president of my lifetime thinks he's going to win a second term. Lmao!,2023-04-26T02:13:20Z,0,0.5983
QjgOie-m5-I,ABC News,UgwiPWeU6LY5k8vSxYB4AaABAg,Freedom to be poor freedom to pay 5 dollars for a bag of chips freedom to live in chaos,2023-04-26T02:13:16Z,0,0.7506
QjgOie-m5-I,ABC News,UgzcbQ3QWTtV7kDKK5Z4AaABAg,I’m a democrat but we seriously need a different candidate,2023-04-26T02:13:15Z,2,-0.2617
QjgOie-m5-I,ABC News,UgyC-q-bhmtKVyWKTsp4AaABAg,Biden 2024!,2023-04-26T02:13:13Z,1,0.0
QjgOie-m5-I,ABC News,UgyKwtugkXWk034GzsF4AaABAg,Biden truly is the biggest loser we've ever seen,2023-04-26T02:12:59Z,0,-0.128
QjgOie-m5-I,ABC News,UgwrammyikFniWZGhwd4AaABAg,4 more years of watching the country burn to the ground? No thanks.,2023-04-26T02:12:54Z,0,0.1779
QjgOie-m5-I,ABC News,UgxLtMYPk7yjvVfKUfV4AaABAg,Finish the job???? Of what destroying our country??? This senile old crusty minded fart needs to stepdown NOW!!!!!!,2023-04-26T02:12:49Z,0,-0.7736
QjgOie-m5-I,ABC News,UgyvnrI2M12c0c3xpTF4AaABAg,The entire Democrat platform at this point is just endless contempt and deadly hatred for the people of America.,2023-04-26T02:12:46Z,0,-0.8402
QjgOie-m5-I,ABC News,UgxpeMKk-nXcugk6qTh4AaABAg,Hahaha tell Biden keep dreaming..only stealing he can win,2023-04-26T02:12:45Z,0,0.5719
QjgOie-m5-I,ABC News,UgwzGdguiG7pc3_rz7F4AaABAg,The 2024 election is already rigged. China already put Biden as the winner.,2023-04-26T02:12:44Z,0,0.3182
QjgOie-m5-I,ABC News,UgyqONEPGPaMkJCbL8d4AaABAg,Is this a joke?😂😂😂,2023-04-26T02:12:43Z,0,0.0
QjgOie-m5-I,ABC News,UgwRYgVKoqiiyImhcbl4AaABAg,Can't wait for round 2 of grandpa versus grandpa,2023-04-26T02:12:43Z,4,0.0
QjgOie-m5-I,ABC News,Ugy7K3-_VDjKttu84g54AaABAg,#BidenforPrison,2023-04-26T02:12:39Z,0,0.0
